updateTime,COLUMN_1,taskCode
taskCode,COLUMN_1,updateTime
task002,担保圈链视图相关问题,2019-07-09 15:21:22
task002,标签管理相关问题,2019-07-09 15:21:22
task002,预警信号解除申请，新增后，处理逻辑有误。,2019-07-09 15:21:22
task002,]处置审批，处置详情页面，展示不正确。,2019-07-09 15:21:23
task002,处置审批，审核意见页面，附件列表存在删除按钮；点击删除时，提示“无删除该文件权限!!!”，是三个英文叹号。,2019-07-09 15:21:23
task002,查看处置详情，页面展示不全，需要手工拉大；且附件可删除。,2019-07-09 15:21:23
task002,处置方案页面，保存并提交时，提示有误。,2019-07-09 15:21:23
task002,流程中，信号列表的展示问题。,2019-07-09 15:21:23
task002,我的预警页面，相关问题,2019-07-09 15:21:23
task002,信号发布成功后，预警信号查询页面中，信号核查情况和信号状态逻辑不正确，信号名称为空。,2019-07-09 15:21:23
task002,信号发布助手，页面样式问题,2019-07-09 15:21:23
task002,信号发布助手，再次点击的时候就打不开页面,2019-07-09 15:21:23
task002,新增解除信号时，选择客户，客户视图放大镜，重置按钮无效。,2019-07-09 15:21:23
task002,对于不可编辑的文本框，选中后，点击enter键，系统页面直接跳转至登录页面或浏览器首页面,2019-07-09 15:21:23
task002,自定义模型，修改模型保存错误,2019-07-09 15:21:24
task002,模型管理-自定义模型,2019-07-09 15:21:24
task002,预警信号解除后，预警信号状态未改变且信号变成重复两条,2019-07-09 15:21:24
task002,我的助手-单一信号发布时没有生成信号名称,2019-07-09 15:21:24
task002,预警解除功能按照信号解除实现与需求不符，且已处置信号无自动发起解除流程，需按照3.1新需求重新设计，下一阶段完成,2019-07-09 15:21:24
task002,全景视窗整体数据权限不健全，详情页面中的列表缺失数据权限（尤其集团下）,2019-07-09 15:21:24
task002,集团客户的预警信息未做筛选,2019-07-09 15:21:26
task002,界面弹出框中，不可编辑框样式优化，区分可编辑和不可编辑框，最好是与label背景样式相同,2019-07-09 15:21:27
task002,对公客户标签，客户素描，展示页面，客户信息字体需要优化，图中应展示标签内容，鼠标悬浮标签内容，可查看标签描述，需要调整报表样式,2019-07-09 15:21:27
task002,预警解除相关问题1,2019-07-09 15:21:27
task002,预警处置相关问题2,2019-07-09 15:21:27
task002,预警处置相关问题1,2019-07-09 15:21:27
task002,单一信号发布选择模型,2019-07-09 15:21:27
task002,客户素描展示问题,2019-07-09 15:21:27
task002,预警信息查询-组合预警查询相关问题,2019-07-09 15:21:27
task002,客户找关系图谱展示问题,2019-07-09 15:21:27
task002,关联关系图谱展示问题2,2019-07-09 15:21:27
task002,关联关系图谱展示问题,2019-07-09 15:21:27
task002,预警信息查询页面，查询条件-一级主题展示内容与模型管理主题树不一致。,2019-07-09 15:21:27
task002,模型管理缺少模型测试功能,2019-07-09 15:21:27
task002,菜单优化,2019-07-09 15:21:27
task002,模型管理-模型信息管理,2019-07-09 15:21:27
task002,批量信号发布,2019-07-09 15:21:27
task002,预警任务不能正确提交,2019-07-09 15:21:27
task002,预警信息查询展示页面与需求存在差异,2019-07-09 15:21:27
task002,我的预警-预警信号解除逻辑调整,2019-07-09 15:21:27
task002,对公客户详细信息页面优化,2019-07-09 15:21:33
task002,对公客户查询页面查询结果不正确，取消关注按钮不起作用，页面需优化,2019-07-09 15:21:33
task002,个人客户全景视窗查询结果不正确及界面优化调整,2019-07-09 15:21:33
task002,我的关注-更多-查询不起作用,2019-07-09 15:21:33
task002,搜索栏功能不可用,2019-07-09 15:21:33
task002,备忘录功能相关问题,2019-07-09 15:21:33
task002,系统管理-流程管理-流程定义管理,2019-07-09 15:21:33
task002,担保圈标签管理，缺少查看功能。,2019-07-09 15:21:33
task002,担保圈链预警，查询问题,2019-07-09 15:21:33
task002,担保圈标签管理,2019-07-09 15:21:33
task002,担保圈预警,2019-07-09 15:21:33
task002,担保圈链视图,2019-07-09 15:21:34
task002,担保查询相关问题,2019-07-09 15:21:34
task002,担保查询,2019-07-09 15:21:34
task002,集团客户页面展示,2019-07-09 15:21:34
task002,标签管理相关问题,2019-07-09 15:21:34
task002,IE浏览器兼容,2019-07-09 15:21:34
task002,预警解除-新增-内容选中信号状态改为待解除,2019-07-09 15:21:34
task002,首页-修改密码功能无法使用。“客户号”字段删除，无法进行保存修改,2019-07-09 15:21:34
task002,界面中输入异常提示框，在IE8浏览器模式下，显示异常，狭窄的一个竖框展示,2019-07-09 15:21:34
task002,个人标签管理，EXCEL导入功能异常,2019-07-09 15:21:46
task002,预警处置相关问题2,2019-07-09 15:21:46
task002,预警处置相关问题2,2019-07-09 15:21:46
task002,预警处置相关问题1,2019-07-09 15:21:46
task002,预警处置相关问题1,2019-07-09 15:21:46
task002,预警处置相关问题1,2019-07-09 15:21:47
task002,预警解除相关问题1,2019-07-09 15:21:47
task002,预警解除相关问题1,2019-07-09 15:21:47
task002,对公客户详情中，财务信息页面，主要财务指标表，应根据分类展示各个指标，且按照类型可收缩展示；财务指标趋势分析，是选择的日期，展示至少三期的趋势分析,2019-07-09 15:21:47
task002,集团、个人、对公客户全景视窗中，部分IE电脑展现效果异常，数据栏狭窄无法正常使用,2019-07-09 15:21:47
task002,预警信息地图目前只有省级效果，下钻功能未实现,2019-07-09 15:21:47
task002,测试环境下多个模块下的导入模板下载的xlsx乱码,2019-07-09 15:21:47
task002,不属实信号在处置结束后，在预警信息查询中查询不到。,2019-07-09 15:21:47
task002,预警信息查看列表和信号详情中添加信号编号、信号名称,2019-07-09 15:21:47
task002,主工作区-仪表盘-文字显示问题,2019-07-09 15:21:47
task002,展现字段统一修复,2019-07-09 15:21:47
task002,自定义模型部分功能不好使,2019-07-09 15:21:47
task002,整个系统中，预警等级的字典项引用多个，出现多处不一致的现象。,2019-07-09 15:21:47
task002,预警信息查看，列表和信号详情中缺失信号名称字段,2019-07-09 15:21:47
task002,模型管理-模型主题管理，与需求存在差异，页面功能还有很多细节问题,2019-07-09 15:21:47
task002,自定义模型,2019-07-09 15:21:53
task002,客户找关系问题,2019-07-09 15:21:53
task002,关联关系图谱展示差异,2019-07-09 15:21:53
task002,流程测试提交用户与提供文档不一致，是产生串户还是配置？,2019-07-09 15:21:53
task002,预警信息处置页面与需求不一致,2019-07-09 15:21:53
task002,单一信号发布时，其他模型录入与需求不一致,2019-07-09 15:21:53
task002,预警信息查询页面优化,2019-07-09 15:21:53
task002,客户全景视窗页面优化,2019-07-09 15:21:53
task002,主工作区问题,2019-07-09 15:21:53
task002,个人客户查询列表中，关注客户后影响列表排序。,2019-07-09 15:21:53
task002,个人客户全景视窗详情页面展示需优化,2019-07-09 15:21:54
task002,我的资料打开保存均不可用,2019-07-09 15:21:54
task002,工作提示-预警信号统计相关问题,2019-07-09 15:21:54
task002,我的仪表盘展示不正确,2019-07-09 15:21:54
task002,任务接受时间，任务完成时间修改格式,2019-07-09 15:21:54
task002,首页仪表盘，目前功能不完善,2019-07-09 15:21:54
task002,我的预警-预警信号处置-预警信号审核-流程轨迹查看(数据查询无等待效果),2019-07-09 15:21:54
task002,名单管理-客户名单调整-界面展示及ie8兼容问题,2019-07-09 15:21:54
task002,系统管理-用户管理,2019-07-09 15:21:54
task002,系统管理-用户管理,2019-07-09 15:21:54
task002,系统管理-附件管理,2019-07-09 15:21:59
task002,系统管理-参数管理,2019-07-09 15:22:00
task002,系统管理-字典管理-添加字典,2019-07-09 15:22:00
task002,系统管理-字典管理-字典管理,2019-07-09 15:22:00
task002,客户关联-疑似实际控制人,2019-07-09 15:22:00
task002,客户关联-关联关系图谱,2019-07-09 15:22:00
task002,系统管理-流程管理-流程定义管理,2019-07-09 15:22:00
task002,系统管理-流程管理-处理视图管理,2019-07-09 15:22:00
task002,系统管理-流程管理-流程定义管理,2019-07-09 15:22:00
task002,系统管理-流程管理-ws配置管理,2019-07-09 15:22:00
task002,系统管理-流程管理-was配置管理,2019-07-09 15:22:00
task002,系统管理-流程管理-流程变量管理,2019-07-09 15:22:00
task002,系统管理-流程管理-流程变量管理,2019-07-09 15:22:00
task002,我的助手--单一信号发布,2019-07-09 15:22:00
task002,我的助手-单一信号发布,2019-07-09 15:22:00
task002,我的助手-单一信号发布,2019-07-09 15:22:00
task002,我的预警-预警解除-解除审批-已处理,2019-07-09 15:22:00
task002,我的预警-预警解除-解除审批-已处理,2019-07-09 15:22:00
task002,我的预警-预警解除-解除审批-已处理,2019-07-09 15:22:00
task002,我的预警-预警解除-预警审批-待处置,2019-07-09 15:22:00
task002,我的预警-预警解除-预警解除审批,2019-07-09 15:22:06
task002,我的预警-预警解除审核-待处理,2019-07-09 15:22:06
task002,我的预警-预警解除申请--已处理​,2019-07-09 15:22:06
task002,我的预警-预警信号解除-新增,2019-07-09 15:22:06
task002,我的预警-预警审批-已处理,2019-07-09 15:22:06
task002,我的预警-预警审批-已处理,2019-07-09 15:22:06
task002,我的预警-预警审批-已处理,2019-07-09 15:22:06
task002,我的预警-预警审批-待处理,2019-07-09 15:22:06
task002,我的额预警-预警审批--待处理,2019-07-09 15:22:06
task002,我的预警-预警审批--待处理,2019-07-09 15:22:07
task002,我的预警-预警审批-已处理,2019-07-09 15:22:07
task002,我的预警-预警审核,2019-07-09 15:22:07
task002,我的预警-预警审核-待处理,2019-07-09 15:22:07
task002,我的预警-预警审核-已处理,2019-07-09 15:22:07
task002,我的预警-预警审核-已处理,2019-07-09 15:22:07
task002,我的预警-预警审核-待处理,2019-07-09 15:22:07
task002,我的预警-预警处置-客户经理处置-已处置,2019-07-09 15:22:07
task002,我的预警-预警处置-客户经理处置,2019-07-09 15:22:07
task002,我的预警-预警处置,2019-07-09 15:22:07
task002,我的预警-预警处置,2019-07-09 15:22:07
task002,我的预警-组合预警信号查询,2019-07-09 15:22:13
task002,我的预警-组合预警查询,2019-07-09 15:22:13
task002,我的预警-组合预警查询,2019-07-09 15:22:13
task002,我的预警-组合预警信号查询,2019-07-09 15:22:13
task002,我的预警-授信客户预警查询	,2019-07-09 15:22:13
task002,我的预警-授信客户预警查询,2019-07-09 15:22:13
task002,我的预警-授信客户预警查询,2019-07-09 15:22:13
task002,我的客户-个人客户-全景视窗,2019-07-09 15:22:13
task002,我的客户-对公客户-全景视窗,2019-07-09 15:22:13
task002,我的客户-对公客户-全景视窗,2019-07-09 15:22:13
task002,我的客户-集团客户-全景视窗-关注,2019-07-09 15:22:13
task002,我的客户-集团客户-全景视窗-取消关注,2019-07-09 15:22:13
task002,我的客户-集团客户-集团识别,2019-07-09 15:22:13
task002,我的客户-集团-我的预警,2019-07-09 15:22:13
task002,我的客户-集团-预警信息,2019-07-09 15:22:13
task002,分页问题,2019-07-09 15:22:13
task002,我的客户-集团-预警信息,2019-07-09 15:22:13
task002,我的客户-集团-查询,2019-07-09 15:22:14
task002,我的客户-集团-查询,2019-07-09 15:22:14
task002,我的客户-对公-我的预警,2019-07-09 15:22:14
task002,我的客户-对公-我的预警,2019-07-09 15:22:19
task002,我的客户-对公、个人-预警信息,2019-07-09 15:22:19
task002,我的客户-个人客户-我的预警,2019-07-09 15:22:19
task002,我的客户-对公客户-我的预警​,2019-07-09 15:22:20
task002,我的客户-对公客户-查询,2019-07-09 15:22:20
task002,我的客户-对公客户-查询,2019-07-09 15:22:20
task002,我的客户-对公客户-查询,2019-07-09 15:22:20
task002,我的客户-对公客户-查询,2019-07-09 15:22:20
task002,我的客户-个人-预警信息,2019-07-09 15:22:20
task002,我的客户-个人-基本信息,2019-07-09 15:22:20
task002,我的客户-个人-概要信息,2019-07-09 15:22:20
task002,我的待办,2019-07-09 15:22:20
task002,首页我的客户备忘录,2019-07-09 15:22:20
task002,我的客户-个人客户-查询,2019-07-09 15:22:20
task002,预警地图,2019-07-09 15:22:20
task002,首页我的关注,2019-07-09 15:22:20
updateTime,COLUMN_1,taskCode
2019-07-09 15:38:27,担保圈链视图相关问题,task002
2019-07-09 15:38:27,标签管理相关问题,task002
2019-07-09 15:38:27,预警信号解除申请，新增后，处理逻辑有误。,task002
2019-07-09 15:38:27,]处置审批，处置详情页面，展示不正确。,task002
2019-07-09 15:38:27,处置审批，审核意见页面，附件列表存在删除按钮；点击删除时，提示“无删除该文件权限!!!”，是三个英文叹号。,task002
2019-07-09 15:38:27,查看处置详情，页面展示不全，需要手工拉大；且附件可删除。,task002
2019-07-09 15:38:27,处置方案页面，保存并提交时，提示有误。,task002
2019-07-09 15:38:27,流程中，信号列表的展示问题。,task002
2019-07-09 15:38:27,我的预警页面，相关问题,task002
2019-07-09 15:38:27,信号发布成功后，预警信号查询页面中，信号核查情况和信号状态逻辑不正确，信号名称为空。,task002
2019-07-09 15:38:27,信号发布助手，页面样式问题,task002
2019-07-09 15:38:27,信号发布助手，再次点击的时候就打不开页面,task002
2019-07-09 15:38:27,新增解除信号时，选择客户，客户视图放大镜，重置按钮无效。,task002
2019-07-09 15:38:27,对于不可编辑的文本框，选中后，点击enter键，系统页面直接跳转至登录页面或浏览器首页面,task002
2019-07-09 15:38:28,自定义模型，修改模型保存错误,task002
2019-07-09 15:38:28,模型管理-自定义模型,task002
2019-07-09 15:38:28,预警信号解除后，预警信号状态未改变且信号变成重复两条,task002
2019-07-09 15:38:28,我的助手-单一信号发布时没有生成信号名称,task002
2019-07-09 15:38:28,预警解除功能按照信号解除实现与需求不符，且已处置信号无自动发起解除流程，需按照3.1新需求重新设计，下一阶段完成,task002
2019-07-09 15:38:28,全景视窗整体数据权限不健全，详情页面中的列表缺失数据权限（尤其集团下）,task002
2019-07-09 15:38:30,集团客户的预警信息未做筛选,task002
2019-07-09 15:38:30,界面弹出框中，不可编辑框样式优化，区分可编辑和不可编辑框，最好是与label背景样式相同,task002
2019-07-09 15:38:30,对公客户标签，客户素描，展示页面，客户信息字体需要优化，图中应展示标签内容，鼠标悬浮标签内容，可查看标签描述，需要调整报表样式,task002
2019-07-09 15:38:30,预警解除相关问题1,task002
2019-07-09 15:38:30,预警处置相关问题2,task002
2019-07-09 15:38:31,预警处置相关问题1,task002
2019-07-09 15:38:31,单一信号发布选择模型,task002
2019-07-09 15:38:31,客户素描展示问题,task002
2019-07-09 15:38:31,预警信息查询-组合预警查询相关问题,task002
2019-07-09 15:38:31,客户找关系图谱展示问题,task002
2019-07-09 15:38:31,关联关系图谱展示问题2,task002
2019-07-09 15:38:31,关联关系图谱展示问题,task002
2019-07-09 15:38:31,预警信息查询页面，查询条件-一级主题展示内容与模型管理主题树不一致。,task002
2019-07-09 15:38:31,模型管理缺少模型测试功能,task002
2019-07-09 15:38:31,菜单优化,task002
2019-07-09 15:38:32,模型管理-模型信息管理,task002
2019-07-09 15:38:32,批量信号发布,task002
2019-07-09 15:38:32,预警任务不能正确提交,task002
2019-07-09 15:38:32,预警信息查询展示页面与需求存在差异,task002
2019-07-09 15:38:32,我的预警-预警信号解除逻辑调整,task002
2019-07-09 15:38:37,对公客户详细信息页面优化,task002
2019-07-09 15:38:37,对公客户查询页面查询结果不正确，取消关注按钮不起作用，页面需优化,task002
2019-07-09 15:38:37,个人客户全景视窗查询结果不正确及界面优化调整,task002
2019-07-09 15:38:38,我的关注-更多-查询不起作用,task002
2019-07-09 15:38:38,搜索栏功能不可用,task002
2019-07-09 15:38:38,备忘录功能相关问题,task002
2019-07-09 15:38:38,系统管理-流程管理-流程定义管理,task002
2019-07-09 15:38:38,担保圈标签管理，缺少查看功能。,task002
2019-07-09 15:38:38,担保圈链预警，查询问题,task002
2019-07-09 15:38:38,担保圈标签管理,task002
2019-07-09 15:38:38,担保圈预警,task002
2019-07-09 15:38:38,担保圈链视图,task002
2019-07-09 15:38:38,担保查询相关问题,task002
2019-07-09 15:38:38,担保查询,task002
2019-07-09 15:38:38,集团客户页面展示,task002
2019-07-09 15:38:38,标签管理相关问题,task002
2019-07-09 15:38:38,IE浏览器兼容,task002
2019-07-09 15:38:38,预警解除-新增-内容选中信号状态改为待解除,task002
2019-07-09 15:38:38,首页-修改密码功能无法使用。“客户号”字段删除，无法进行保存修改,task002
2019-07-09 15:38:38,界面中输入异常提示框，在IE8浏览器模式下，显示异常，狭窄的一个竖框展示,task002
2019-07-09 15:38:44,个人标签管理，EXCEL导入功能异常,task002
2019-07-09 15:38:44,预警处置相关问题2,task002
2019-07-09 15:38:44,预警处置相关问题2,task002
2019-07-09 15:38:44,预警处置相关问题1,task002
2019-07-09 15:38:44,预警处置相关问题1,task002
2019-07-09 15:38:44,预警处置相关问题1,task002
2019-07-09 15:38:44,预警解除相关问题1,task002
2019-07-09 15:38:44,预警解除相关问题1,task002
2019-07-09 15:38:44,对公客户详情中，财务信息页面，主要财务指标表，应根据分类展示各个指标，且按照类型可收缩展示；财务指标趋势分析，是选择的日期，展示至少三期的趋势分析,task002
2019-07-09 15:38:44,集团、个人、对公客户全景视窗中，部分IE电脑展现效果异常，数据栏狭窄无法正常使用,task002
2019-07-09 15:38:44,预警信息地图目前只有省级效果，下钻功能未实现,task002
2019-07-09 15:38:44,测试环境下多个模块下的导入模板下载的xlsx乱码,task002
2019-07-09 15:38:44,不属实信号在处置结束后，在预警信息查询中查询不到。,task002
2019-07-09 15:38:44,预警信息查看列表和信号详情中添加信号编号、信号名称,task002
2019-07-09 15:38:44,主工作区-仪表盘-文字显示问题,task002
2019-07-09 15:38:45,展现字段统一修复,task002
2019-07-09 15:38:45,自定义模型部分功能不好使,task002
2019-07-09 15:38:45,整个系统中，预警等级的字典项引用多个，出现多处不一致的现象。,task002
2019-07-09 15:38:45,预警信息查看，列表和信号详情中缺失信号名称字段,task002
2019-07-09 15:38:45,模型管理-模型主题管理，与需求存在差异，页面功能还有很多细节问题,task002
2019-07-09 15:38:50,自定义模型,task002
2019-07-09 15:38:50,客户找关系问题,task002
2019-07-09 15:38:50,关联关系图谱展示差异,task002
2019-07-09 15:38:50,流程测试提交用户与提供文档不一致，是产生串户还是配置？,task002
2019-07-09 15:38:50,预警信息处置页面与需求不一致,task002
2019-07-09 15:38:51,单一信号发布时，其他模型录入与需求不一致,task002
2019-07-09 15:38:51,预警信息查询页面优化,task002
2019-07-09 15:38:51,客户全景视窗页面优化,task002
2019-07-09 15:38:51,主工作区问题,task002
2019-07-09 15:38:51,个人客户查询列表中，关注客户后影响列表排序。,task002
2019-07-09 15:38:51,个人客户全景视窗详情页面展示需优化,task002
2019-07-09 15:38:51,我的资料打开保存均不可用,task002
2019-07-09 15:38:51,工作提示-预警信号统计相关问题,task002
2019-07-09 15:38:51,我的仪表盘展示不正确,task002
2019-07-09 15:38:51,任务接受时间，任务完成时间修改格式,task002
2019-07-09 15:38:51,首页仪表盘，目前功能不完善,task002
2019-07-09 15:38:51,我的预警-预警信号处置-预警信号审核-流程轨迹查看(数据查询无等待效果),task002
2019-07-09 15:38:51,名单管理-客户名单调整-界面展示及ie8兼容问题,task002
2019-07-09 15:38:51,系统管理-用户管理,task002
2019-07-09 15:38:51,系统管理-用户管理,task002
2019-07-09 15:38:57,系统管理-附件管理,task002
2019-07-09 15:38:57,系统管理-参数管理,task002
2019-07-09 15:38:57,系统管理-字典管理-添加字典,task002
2019-07-09 15:38:57,系统管理-字典管理-字典管理,task002
2019-07-09 15:38:57,客户关联-疑似实际控制人,task002
2019-07-09 15:38:57,客户关联-关联关系图谱,task002
2019-07-09 15:38:57,系统管理-流程管理-流程定义管理,task002
2019-07-09 15:38:57,系统管理-流程管理-处理视图管理,task002
2019-07-09 15:38:57,系统管理-流程管理-流程定义管理,task002
2019-07-09 15:38:57,系统管理-流程管理-ws配置管理,task002
2019-07-09 15:38:57,系统管理-流程管理-was配置管理,task002
2019-07-09 15:38:57,系统管理-流程管理-流程变量管理,task002
2019-07-09 15:38:57,系统管理-流程管理-流程变量管理,task002
2019-07-09 15:38:57,我的助手--单一信号发布,task002
2019-07-09 15:38:57,我的助手-单一信号发布,task002
2019-07-09 15:38:57,我的助手-单一信号发布,task002
2019-07-09 15:38:57,我的预警-预警解除-解除审批-已处理,task002
2019-07-09 15:38:58,我的预警-预警解除-解除审批-已处理,task002
2019-07-09 15:38:58,我的预警-预警解除-解除审批-已处理,task002
2019-07-09 15:38:58,我的预警-预警解除-预警审批-待处置,task002
2019-07-09 15:39:03,我的预警-预警解除-预警解除审批,task002
2019-07-09 15:39:03,我的预警-预警解除审核-待处理,task002
2019-07-09 15:39:03,我的预警-预警解除申请--已处理​,task002
2019-07-09 15:39:03,我的预警-预警信号解除-新增,task002
2019-07-09 15:39:03,我的预警-预警审批-已处理,task002
2019-07-09 15:39:03,我的预警-预警审批-已处理,task002
2019-07-09 15:39:03,我的预警-预警审批-已处理,task002
2019-07-09 15:39:04,我的预警-预警审批-待处理,task002
2019-07-09 15:39:04,我的额预警-预警审批--待处理,task002
2019-07-09 15:39:04,我的预警-预警审批--待处理,task002
2019-07-09 15:39:04,我的预警-预警审批-已处理,task002
2019-07-09 15:39:04,我的预警-预警审核,task002
2019-07-09 15:39:04,我的预警-预警审核-待处理,task002
2019-07-09 15:39:04,我的预警-预警审核-已处理,task002
2019-07-09 15:39:04,我的预警-预警审核-已处理,task002
2019-07-09 15:39:04,我的预警-预警审核-待处理,task002
2019-07-09 15:39:04,我的预警-预警处置-客户经理处置-已处置,task002
2019-07-09 15:39:04,我的预警-预警处置-客户经理处置,task002
2019-07-09 15:39:04,我的预警-预警处置,task002
2019-07-09 15:39:04,我的预警-预警处置,task002
2019-07-09 15:39:10,我的预警-组合预警信号查询,task002
2019-07-09 15:39:10,我的预警-组合预警查询,task002
2019-07-09 15:39:10,我的预警-组合预警查询,task002
2019-07-09 15:39:10,我的预警-组合预警信号查询,task002
2019-07-09 15:39:10,我的预警-授信客户预警查询	,task002
2019-07-09 15:39:10,我的预警-授信客户预警查询,task002
2019-07-09 15:39:10,我的预警-授信客户预警查询,task002
2019-07-09 15:39:10,我的客户-个人客户-全景视窗,task002
2019-07-09 15:39:10,我的客户-对公客户-全景视窗,task002
2019-07-09 15:39:10,我的客户-对公客户-全景视窗,task002
2019-07-09 15:39:10,我的客户-集团客户-全景视窗-关注,task002
2019-07-09 15:39:10,我的客户-集团客户-全景视窗-取消关注,task002
2019-07-09 15:39:10,我的客户-集团客户-集团识别,task002
2019-07-09 15:39:10,我的客户-集团-我的预警,task002
2019-07-09 15:39:10,我的客户-集团-预警信息,task002
2019-07-09 15:39:10,分页问题,task002
2019-07-09 15:39:10,我的客户-集团-预警信息,task002
2019-07-09 15:39:10,我的客户-集团-查询,task002
2019-07-09 15:39:10,我的客户-集团-查询,task002
2019-07-09 15:39:10,我的客户-对公-我的预警,task002
2019-07-09 15:39:16,我的客户-对公-我的预警,task002
2019-07-09 15:39:16,我的客户-对公、个人-预警信息,task002
2019-07-09 15:39:16,我的客户-个人客户-我的预警,task002
2019-07-09 15:39:16,我的客户-对公客户-我的预警​,task002
2019-07-09 15:39:16,我的客户-对公客户-查询,task002
2019-07-09 15:39:16,我的客户-对公客户-查询,task002
2019-07-09 15:39:16,我的客户-对公客户-查询,task002
2019-07-09 15:39:16,我的客户-对公客户-查询,task002
2019-07-09 15:39:16,我的客户-个人-预警信息,task002
2019-07-09 15:39:17,我的客户-个人-基本信息,task002
2019-07-09 15:39:17,我的客户-个人-概要信息,task002
2019-07-09 15:39:17,我的待办,task002
2019-07-09 15:39:17,首页我的客户备忘录,task002
2019-07-09 15:39:17,我的客户-个人客户-查询,task002
2019-07-09 15:39:17,预警地图,task002
2019-07-09 15:39:17,首页我的关注,task002
